time,diameter,baseline_subtracted,trial,trial_after_switch,contrast,Stim_side,Feedback_type,probabilityLeft
-1.0,60.706287302573934,1.555182543223181,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
-0.8,60.343460522856745,1.4467319508808774,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
-0.6000000000000001,59.75934275372575,0.8565632996118036,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
-0.40000000000000013,58.382072129683465,-0.4772744221331948,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
-0.20000000000000018,57.30602144517948,-1.662186670138723,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
-2.220446049250313e-16,56.10907679834942,-2.9201451095116133,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
0.19999999999999973,54.039300577733826,-5.106520250332118,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
0.3999999999999997,54.459148753478665,-4.735779717650975,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
0.5999999999999996,58.992773909775195,-0.1801697305655165,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
0.7999999999999996,63.12338072063833,3.8919685654332232,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
0.9999999999999996,64.32985228017509,5.114950261844576,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
1.1999999999999993,64.43070381308674,5.069275963313454,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
1.3999999999999995,64.16619531323265,4.8828848963940406,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
1.5999999999999996,64.14671849889034,5.114160118490215,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
1.7999999999999994,64.35236768687656,5.339567203375113,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
1.9999999999999991,63.60892129568979,4.690168341582098,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
2.1999999999999993,62.91739001501479,4.092583618233693,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
2.3999999999999995,61.171490018535366,2.418276865473511,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
2.599999999999999,59.82972975796743,1.0808634888487225,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
2.799999999999999,58.960321565523955,0.29486047880979593,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
2.999999999999999,57.99235779162075,-0.6245665044563101,311.27182866556836,31.41241076331686,-0.03909253157605711,-0.08841295991213619,0.26578802855573863,0.5459637561779243
